loss = 0.0012256570670151933,	 val loss = 0.0013602160268028117
loss = 0.0015994591203230461,	 val loss = 0.0012860695003150831
loss = 0.0015961365341453611,	 val loss = 0.0019327705605172414
loss = 0.0016025923421249056,	 val loss = 0.0015650295745993593
loss = 0.001603883502443562,	 val loss = 0.001196546958787809
loss = 0.001617018423817891,	 val loss = 0.0014224653810931953
loss = 0.001422141947904046,	 val loss = 0.0011691519511754052
loss = 0.0013627498960387394,	 val loss = 0.0015120971446522637
loss = 0.0014881506298161857,	 val loss = 0.0010425979407027832
loss = 0.0012700246385590034,	 val loss = 0.0010687594681671802
loss = 0.001297999311176344,	 val loss = 0.0010512615380585605
loss = 0.0013067205982059897,	 val loss = 0.0013011365753215528
loss = 0.0013142432030815632,	 val loss = 0.0011391894284437252
loss = 0.001314364090763079,	 val loss = 0.0012952806726695993
loss = 0.0013265455009464954,	 val loss = 0.001319579436961687
loss = 0.0013214670029019439,	 val loss = 0.0011885362688433283
loss = 0.001454549831581431,	 val loss = 0.0019099024169940628
loss = 0.0015990171642308734,	 val loss = 0.0012858623979900212
loss = 0.0015649901941518574,	 val loss = 0.0016199652666648537
loss = 0.001611390341692549,	 val loss = 0.0012215266113937456
loss = 0.0014856792760543655,	 val loss = 0.001500456360434871
loss = 0.0014833082206350922,	 val loss = 0.0014654289826162396
loss = 0.0012386788029606292,	 val loss = 0.0011628036760463233
loss = 0.0012241930535976731,	 val loss = 0.0011703216046885616
loss = 0.0013048270293019978,	 val loss = 0.001277533095630457
loss = 0.0012937116379770895,	 val loss = 0.0015227240787229004
loss = 0.0012771312490629484,	 val loss = 0.0011085572185527538
loss = 0.001267674959897119,	 val loss = 0.0011283659846464131
loss = 0.001294951422014975,	 val loss = 0.001309935704170053
loss = 0.001479258962837648,	 val loss = 0.0011443650978916141
loss = 0.0013133643767289647,	 val loss = 0.0012059509224218294
loss = 0.0013207970779599654,	 val loss = 0.0012933500279537803
loss = 0.001316023948946026,	 val loss = 0.0011744925383271084
loss = 0.0013091469676935789,	 val loss = 0.0011169116446266224
loss = 0.0013008399345041937,	 val loss = 0.0012926287867642315
loss = 0.0013605189820395745,	 val loss = 0.0016454432984610566
loss = 0.0014342564594502975,	 val loss = 0.0014479365970773883
loss = 0.001322099687018082,	 val loss = 0.0014011354388222333
loss = 0.0013145434101166742,	 val loss = 0.0013001668104657927
loss = 0.0013001013172124739,	 val loss = 0.0013981293687044872
loss = 0.0013041744351421451,	 val loss = 0.0010538191553844738
loss = 0.0012793456499994656,	 val loss = 0.0010382881285277228
loss = 0.0013161606329532916,	 val loss = 0.0012069211156958588
loss = 0.0012922483134376645,	 val loss = 0.001236945291832455
loss = 0.001264991082108064,	 val loss = 0.0011818200840201423
loss = 0.0015108924232451286,	 val loss = 0.0014594718943335115
loss = 0.0013772904252499865,	 val loss = 0.0011500898996193577
loss = 0.0013034155481161133,	 val loss = 0.0010845299310683406
loss = 0.0014017964576407587,	 val loss = 0.0014332370997556004
loss = 0.001618905415619404,	 val loss = 0.0013658568056715262
loss = 0.0015634924512666923,	 val loss = 0.0015439044672408394
loss = 0.0014564321995043721,	 val loss = 0.0010044033310672507
loss = 0.0012958676023667743,	 val loss = 0.0010962519769829755
loss = 0.0012809208113520507,	 val loss = 0.0010124366270232233
loss = 0.0013143839893723318,	 val loss = 0.001298233439926345
loss = 0.0013244557786228157,	 val loss = 0.0014396250052570057
loss = 0.0013356275185228018,	 val loss = 0.0012710082458985271
loss = 0.0013757639725948817,	 val loss = 0.0014484462452253963
loss = 0.0012662127994405375,	 val loss = 0.001312026346210148
loss = 0.0015893457272085718,	 val loss = 0.0013481258190602683
loss = 0.0016071740739659478,	 val loss = 0.0013474246814404501
loss = 0.001502845773118248,	 val loss = 0.0014618826732191968
loss = 0.001608397099926675,	 val loss = 0.001198517772667588
loss = 0.0013825138087856597,	 val loss = 0.0010867945901901327
loss = 0.001291979183959106,	 val loss = 0.0014978000774295668
loss = 0.0015997090180706439,	 val loss = 0.0014232535906249792
loss = 0.0015273980180766345,	 val loss = 0.0011467992629151883
loss = 0.0014403469239325836,	 val loss = 0.0011510550021316267
loss = 0.0013834062986128953,	 val loss = 0.0011651271709573522
loss = 0.0015592647619965497,	 val loss = 0.0013863842232428932
loss = 0.001554204016510361,	 val loss = 0.0016099832894607873
loss = 0.0015785100528430496,	 val loss = 0.0015819825168954151
loss = 0.0015380629001425258,	 val loss = 0.0012367018981073589
loss = 0.0013039681369965785,	 val loss = 0.0012148283043973845
loss = 0.0013380213974576187,	 val loss = 0.0011948054886452065
loss = 0.001252391006905465,	 val loss = 0.0012043535698196242
loss = 0.001314079279895323,	 val loss = 0.0015583353590211805
loss = 0.0016162779703183304,	 val loss = 0.0012204962794286009
loss = 0.001540313263801646,	 val loss = 0.0012255427846438686
loss = 0.0013126935796912884,	 val loss = 0.001138473796683504
loss = 0.0012122460937962504,	 val loss = 0.0014199866308362483
loss = 0.001312936566686812,	 val loss = 0.0010443490385657
loss = 0.001301673938202063,	 val loss = 0.0011773842579053547
loss = 0.0013157565794036446,	 val loss = 0.0012720118069741238
loss = 0.0012680666414929126,	 val loss = 0.0011591795183257105
loss = 0.0012888761916869745,	 val loss = 0.001115585582918126
loss = 0.0012410826232068632,	 val loss = 0.0011641456313679233
loss = 0.001306178406739869,	 val loss = 0.0010877713010801033
loss = 0.0013106483029505136,	 val loss = 0.001241835062683059
loss = 0.0013293869940826431,	 val loss = 0.0011978509006167393
loss = 0.0014554718762876233,	 val loss = 0.0016655544530239056
loss = 0.0016046091613096788,	 val loss = 0.001419297639109211
loss = 0.0016022184329758087,	 val loss = 0.001925106770744808
loss = 0.0015758044967355976,	 val loss = 0.0014594573030272961
loss = 0.001326929239746788,	 val loss = 0.0012067407128136351
loss = 0.001285029279892381,	 val loss = 0.0009978723479296704
loss = 0.0012590560261733792,	 val loss = 0.0013420066567026577
loss = 0.0014520807032996099,	 val loss = 0.001364377801796929
loss = 0.0015759554690362703,	 val loss = 0.0015938662660278124
loss = 0.0012585203019402052,	 val loss = 0.0010450402915049737
loss = 0.0012629882303920824,	 val loss = 0.0011040010034049754
loss = 0.0011822596955389042,	 val loss = 0.001253499928401838
loss = 0.0012613084908650925,	 val loss = 0.001031300062945345
loss = 0.0013341420264717293,	 val loss = 0.0012229061971428604
loss = 0.0013846516660642742,	 val loss = 0.001461128847790172
loss = 0.0016060028208405056,	 val loss = 0.0012748182888491263
loss = 0.0013338068320332204,	 val loss = 0.0012495589376937742
loss = 0.0013237415785710995,	 val loss = 0.0011592888696146727
loss = 0.0013294598260659434,	 val loss = 0.0012085126631455334
loss = 0.0013251170269800968,	 val loss = 0.0013081798356539796
loss = 0.0013022645370080383,	 val loss = 0.0014668063616753895
loss = 0.001524377025826454,	 val loss = 0.0018692361757703046
loss = 0.0015997525125091,	 val loss = 0.0013206406676202344
loss = 0.0015920100821401474,	 val loss = 0.0012630071940220688
loss = 0.0015740475248006843,	 val loss = 0.0018590760203049434
loss = 0.0015982660706438789,	 val loss = 0.0012573009196320552
loss = 0.001345282386365435,	 val loss = 0.0012396624481718728
loss = 0.0013006405563041582,	 val loss = 0.001281132458258325
loss = 0.0013091597427249324,	 val loss = 0.0012784906113861272
loss = 0.001473683273559016,	 val loss = 0.0011106271202387294
loss = 0.0013200538016384185,	 val loss = 0.001117509758790124
loss = 0.0012843394352152406,	 val loss = 0.0011395422653811345
loss = 0.0013100531494020635,	 val loss = 0.0012854950480447533
loss = 0.0013208080430742379,	 val loss = 0.0013227803458338995
loss = 0.0013218593106429303,	 val loss = 0.0011567214837132972
loss = 0.0012907716070038188,	 val loss = 0.001166852866213569
loss = 0.0012860449317757849,	 val loss = 0.0012754349314655035
loss = 0.0013507158377426055,	 val loss = 0.0012816130729276167
loss = 0.0016036946809195973,	 val loss = 0.00197361761090356
loss = 0.0020161431477856554,	 val loss = 0.0023404189890791757
loss = 0.0018515575071586454,	 val loss = 0.0016733767069064963
loss = 0.0013670724500451782,	 val loss = 0.0010986174387813633
loss = 0.001251142252017379,	 val loss = 0.001444386989689827
loss = 0.0013165761976905788,	 val loss = 0.0011038874645016897
loss = 0.001304479451616299,	 val loss = 0.001333298662866161
loss = 0.0013000521833133184,	 val loss = 0.0013658575310706528
loss = 0.0013806950443289996,	 val loss = 0.0017512760052623207
loss = 0.0014421908913216477,	 val loss = 0.001228568276901246
loss = 0.001374931623326092,	 val loss = 0.0015026732764227076
loss = 0.0015800305573088166,	 val loss = 0.0014211613138769776
loss = 0.0013066355890762975,	 val loss = 0.0010787233239531017
loss = 0.0012609130366431022,	 val loss = 0.001006815342934288
loss = 0.0013080834914488576,	 val loss = 0.0013644826242721157
loss = 0.0013172276257612616,	 val loss = 0.001211161954575289
loss = 0.001358144199476764,	 val loss = 0.001521732503768733
loss = 0.0013644798720117508,	 val loss = 0.0016933090110249575
loss = 0.001609541953843173,	 val loss = 0.0011476118935983709
loss = 0.0013412848174051246,	 val loss = 0.0011017528673197834
loss = 0.001203124823473138,	 val loss = 0.0013127496765728542
loss = 0.001313269013069512,	 val loss = 0.0010428754440369795
loss = 0.001309865555696638,	 val loss = 0.0010924183386469887
loss = 0.0013095983255047728,	 val loss = 0.001104768867368825
loss = 0.0013177066810346424,	 val loss = 0.001672082323476324
loss = 0.0014673288306299905,	 val loss = 0.0011572974476969818
loss = 0.0012823458221043174,	 val loss = 0.00112342946262208
loss = 0.001307165283279734,	 val loss = 0.0012235368775799721
loss = 0.0013448367930368004,	 val loss = 0.0014879911853845386
loss = 0.0015900034284677012,	 val loss = 0.0016390694915330703
loss = 0.001581567253146001,	 val loss = 0.0014726084410020457
loss = 0.001544528849870001,	 val loss = 0.001945518990733087
loss = 0.001891934679272583,	 val loss = 0.0017328491877919017
loss = 0.0014791880406167567,	 val loss = 0.0011727934692338771
loss = 0.0013055622141789826,	 val loss = 0.0010163116158344026
loss = 0.001395032221355422,	 val loss = 0.0013507320558669193
loss = 0.0015019968407145978,	 val loss = 0.0016366470672630397
loss = 0.0015680567066124244,	 val loss = 0.0020071326718111167
loss = 0.0015660316547020318,	 val loss = 0.0011322165866328245
loss = 0.0012902140667541504,	 val loss = 0.0013266355239968904
loss = 0.0012980345989854535,	 val loss = 0.001217810229407782
loss = 0.0013061426061388318,	 val loss = 0.0013196646711225687
loss = 0.001331251806034605,	 val loss = 0.0010911902714052842
loss = 0.0011774948194704826,	 val loss = 0.0010972600367558866
loss = 0.00125464259030554,	 val loss = 0.0014357945828750995
loss = 0.0012545205994342298,	 val loss = 0.0010652862376040572
loss = 0.0014155538125291637,	 val loss = 0.0012965121181609338
loss = 0.0013126035475512455,	 val loss = 0.001305849874218944
loss = 0.001342350204400251,	 val loss = 0.001251279999166713
loss = 0.001201951677966473,	 val loss = 0.0010945653567116347
loss = 0.0012163450621410067,	 val loss = 0.0010269248559269181
loss = 0.0011799286386429267,	 val loss = 0.001010663838264046
loss = 0.001223869106934054,	 val loss = 0.0010668915235686057
loss = 0.0012895667799087242,	 val loss = 0.0011542179972378703
loss = 0.0013109744914969977,	 val loss = 0.001292181319874131
loss = 0.001377793185041537,	 val loss = 0.0011331014041683122
loss = 0.001301692301979515,	 val loss = 0.0012749529813282934
loss = 0.0013173079708804468,	 val loss = 0.0010145491328833781
loss = 0.001320635424262661,	 val loss = 0.001353518589873457
loss = 0.0013279564068833022,	 val loss = 0.0013615956930856815
loss = 0.0013070175922379646,	 val loss = 0.0012447981013489224
loss = 0.0013297515176198917,	 val loss = 0.0012697889341527536
loss = 0.0013227053549080285,	 val loss = 0.0012768284509892768
loss = 0.0013052947518127469,	 val loss = 0.0010401648682785607
loss = 0.0013034439788590139,	 val loss = 0.0012478189874626706
loss = 0.0012958597316837677,	 val loss = 0.0013086561854315768
loss = 0.0012843250915386864,	 val loss = 0.0010927155527846169
loss = 0.001462740176647437,	 val loss = 0.0014548299418227324
loss = 0.0013217735684173907,	 val loss = 0.00103336691132292
loss = 0.0012363278038972105,	 val loss = 0.001364352380563628
loss = 0.0012837010173482517,	 val loss = 0.0011414441287469568
loss = 0.0014401884618967032,	 val loss = 0.0012373501052368664
loss = 0.0013091079542039727,	 val loss = 0.0010437446288509276
loss = 0.0013168403756407643,	 val loss = 0.0010283110873367512
loss = 0.0013412477056987733,	 val loss = 0.0011765158181129875
loss = 0.0012441906516115987,	 val loss = 0.0010424383881077865
loss = 0.0014919760980766864,	 val loss = 0.0012704803767362122
loss = 0.0016072384763407502,	 val loss = 0.0017463334749326983
loss = 0.0016040030643182026,	 val loss = 0.0014061424508940972
loss = 0.0016129384245352548,	 val loss = 0.0013891947929148454
loss = 0.0014943748587119693,	 val loss = 0.0012146723186203699
loss = 0.0015831266199528627,	 val loss = 0.0014669960224373588
loss = 0.0013256749998270755,	 val loss = 0.0012274270250200352
loss = 0.001319636785658362,	 val loss = 0.0011768668294297117
loss = 0.0013187844176056908,	 val loss = 0.001324119438277404
loss = 0.0012933941865440406,	 val loss = 0.001063521184486465
loss = 0.0013413790980966519,	 val loss = 0.0017235648336649744
loss = 0.0014085871710665344,	 val loss = 0.0011244098986749231
loss = 0.0013088960359314643,	 val loss = 0.00145205065444601
loss = 0.0013233709137127224,	 val loss = 0.0011903736617760224
loss = 0.0013141372992373263,	 val loss = 0.001269846052602904
loss = 0.0014409442019580189,	 val loss = 0.001077468056473135
loss = 0.0015809006694754715,	 val loss = 0.0019050042477066144
loss = 0.0016034461410640534,	 val loss = 0.0015056005398923144
loss = 0.0015683642624915678,	 val loss = 0.0012316024027480476
loss = 0.0014704582512865315,	 val loss = 0.0016699784259074967
loss = 0.0015843257493792717,	 val loss = 0.0013185210485676094
loss = 0.0015836555552085259,	 val loss = 0.0015088828573109278
loss = 0.0012899467386153394,	 val loss = 0.001190124101353811
loss = 0.0013427494848140262,	 val loss = 0.0016455831357679483
loss = 0.001516967481669507,	 val loss = 0.0013342117121107275
loss = 0.0015630699410985843,	 val loss = 0.001900642356558396
loss = 0.0015837034507952786,	 val loss = 0.0014462824690317229
loss = 0.0015987117220511678,	 val loss = 0.001736757672737263
loss = 0.0015719333663494236,	 val loss = 0.0015630385577314943
loss = 0.0013128457743692835,	 val loss = 0.001304171576762622
loss = 0.0014154726857424763,	 val loss = 0.0014068788090007187
loss = 0.0014447792002477708,	 val loss = 0.0014268621090576792
loss = 0.0013066169644300588,	 val loss = 0.0010138794893959054
loss = 0.0011747659777619922,	 val loss = 0.0010732837491947967
loss = 0.0012111625792129363,	 val loss = 0.0011386581671992439
loss = 0.0012157620038271994,	 val loss = 0.0010168449623313928
loss = 0.001221092656437902,	 val loss = 0.0011948704597886117
loss = 0.001518467960569843,	 val loss = 0.0012715322595797966
loss = 0.0013136088799258884,	 val loss = 0.0013054875167582036
loss = 0.0013537425339390525,	 val loss = 0.0013265496209571178
loss = 0.001489664535287343,	 val loss = 0.001206843832396243
loss = 0.0013358624962834119,	 val loss = 0.0013481277198836856
loss = 0.0014209659358389746,	 val loss = 0.0013541014045905587
loss = 0.001383839525141253,	 val loss = 0.0010682148958044762
loss = 0.0012066514789129108,	 val loss = 0.0013310591842112186
loss = 0.0012671394698629502,	 val loss = 0.0013486494898337542
loss = 0.0013337383076559638,	 val loss = 0.0012412141635694918
loss = 0.0012761881514347527,	 val loss = 0.0010263414835751236
loss = 0.0013517356525981378,	 val loss = 0.001570821328897997
loss = 0.001579151648136221,	 val loss = 0.001181663840438245
loss = 0.0012549149981732177,	 val loss = 0.0010451971503368349
loss = 0.0015622937859036457,	 val loss = 0.0010880652486751853
loss = 0.0015854384243940214,	 val loss = 0.0018836760962671203
loss = 0.0015573595587784512,	 val loss = 0.0014232846502770491
loss = 0.001335960640111838,	 val loss = 0.0011239856470631885
loss = 0.0013438262335629416,	 val loss = 0.002006685524136846
loss = 0.0014200666725955903,	 val loss = 0.0012618962571339326
loss = 0.001306763436266037,	 val loss = 0.0010977762292116915
loss = 0.0012746305047707958,	 val loss = 0.0010498886307465402
loss = 0.0013169481791854545,	 val loss = 0.0011975010105992176
loss = 0.0014746918179347516,	 val loss = 0.0014149560989843487
loss = 0.001488531393821817,	 val loss = 0.0013033170855260997
loss = 0.0013164891208764652,	 val loss = 0.0011343768654714663
loss = 0.0013047610139186436,	 val loss = 0.001299987161212753
loss = 0.0013196749470440012,	 val loss = 0.0012635030920040312
loss = 0.0013250559831558954,	 val loss = 0.0010964724733864735
loss = 0.0014621899200996597,	 val loss = 0.0012373497491202595
loss = 0.001321510782936188,	 val loss = 0.0015866582418738056
loss = 0.001273012023120877,	 val loss = 0.0014624385648658567
loss = 0.001327970737068473,	 val loss = 0.0013799556378624078
loss = 0.0012768365758897347,	 val loss = 0.001329229713847812
loss = 0.00133499461690361,	 val loss = 0.0016088948810848711
loss = 0.0015786553822444713,	 val loss = 0.0015772085367397393
loss = 0.0014586974606955638,	 val loss = 0.0015590523080947585
loss = 0.0015107772594666307,	 val loss = 0.0010815923570121754
loss = 0.0013144629648560813,	 val loss = 0.0012472604676021237
loss = 0.0013043133138281907,	 val loss = 0.0011828422590097702
loss = 0.0014255439271927955,	 val loss = 0.0014815485635795282
loss = 0.001611195795878729,	 val loss = 0.0013031530030482553
loss = 0.0015720064933233224,	 val loss = 0.001788730050887177
loss = 0.0014294811828336987,	 val loss = 0.0013842781752843988
loss = 0.0013072090175280924,	 val loss = 0.0012433827546168349
loss = 0.001309256704696625,	 val loss = 0.00103304055008165
loss = 0.0014805117698310883,	 val loss = 0.0016554558262227479
loss = 0.0015978485875380768,	 val loss = 0.0014612050354651663
loss = 0.0014337585716549153,	 val loss = 0.001087662783249921
loss = 0.001263791897772157,	 val loss = 0.0014491889466477048
loss = 0.001306510514844548,	 val loss = 0.0012742664722485096
loss = 0.0012688006938908248,	 val loss = 0.0011595374336110086
loss = 0.0014060575220792655,	 val loss = 0.0017838014378980193
loss = 0.0015103603721186522,	 val loss = 0.0015600724364017381
loss = 0.0014826417503700567,	 val loss = 0.0010366016717880343
loss = 0.0013770174561784396,	 val loss = 0.001191535513995839
loss = 0.00156835547625559,	 val loss = 0.0015498362459694945
loss = 0.0015845819419237597,	 val loss = 0.0016062899083440808
loss = 0.0014931374250479784,	 val loss = 0.001056298905829353
loss = 0.0012678202390367889,	 val loss = 0.0012972903887284765
loss = 0.001277585941649557,	 val loss = 0.0013847309976508077
loss = 0.0013112898707736047,	 val loss = 0.001180580754336247
loss = 0.0012021044024911427,	 val loss = 0.0011488539952613282
loss = 0.0012498389180861504,	 val loss = 0.0010202973123266896
loss = 0.001569221970457833,	 val loss = 0.0017617908979087776
loss = 0.001449651234406729,	 val loss = 0.0011873035338313446
loss = 0.0015442362260400498,	 val loss = 0.0016141691696690784
loss = 0.0014837974990139077,	 val loss = 0.0009862921170716316
loss = 0.0012448846559176144,	 val loss = 0.0011972924475800828
loss = 0.0011858456655879685,	 val loss = 0.001085216467944343
loss = 0.0012612474952227305,	 val loss = 0.00166182529992853
loss = 0.0013155530881206322,	 val loss = 0.0012668763897394641
loss = 0.001321542805222834,	 val loss = 0.0010973385429633266
loss = 0.0013072832828017367,	 val loss = 0.0010972120609201506
loss = 0.0013347153977842697,	 val loss = 0.0011090177314179636
loss = 0.001271834101869806,	 val loss = 0.0013396337670425712
loss = 0.0013138543686039763,	 val loss = 0.0011116489017942758
loss = 0.0013072864164676756,	 val loss = 0.0011951558635101248
loss = 0.0015098566787428913,	 val loss = 0.0011510426969638114
loss = 0.0012203657796296757,	 val loss = 0.0011825052540732901
loss = 0.0013270187634441405,	 val loss = 0.0011713261345100857
loss = 0.0013244750815651345,	 val loss = 0.0012870644418544325
loss = 0.0015332751466698615,	 val loss = 0.001685137903888463
loss = 0.0016170627818534117,	 val loss = 0.0012450638998712695
loss = 0.0015892184641506846,	 val loss = 0.001805229519123985
loss = 0.0016243766414091125,	 val loss = 0.0013394815604722795
loss = 0.0015816865791549153,	 val loss = 0.001301783295401586
loss = 0.0015633923730107354,	 val loss = 0.0015588819396847595
loss = 0.0015469456696506718,	 val loss = 0.0013105124817341736
loss = 0.001279988533071908,	 val loss = 0.0012697170078440094
loss = 0.001306930928769341,	 val loss = 0.0013543877562290322
loss = 0.0013071570977504303,	 val loss = 0.0011320523449082308
loss = 0.001295425857190495,	 val loss = 0.0010233095633794872
loss = 0.0012592626628772864,	 val loss = 0.0011418243146751176
loss = 0.0013004442293594236,	 val loss = 0.0012909023770805565
loss = 0.0013191481150582772,	 val loss = 0.001248228075874136
loss = 0.001299250338545028,	 val loss = 0.001307423611397767
loss = 0.0013147630363238314,	 val loss = 0.0012579009674975362
loss = 0.0013171098681411598,	 val loss = 0.001065003295371802
loss = 0.0012638105991126557,	 val loss = 0.0012403666312864672
loss = 0.0014061474284756004,	 val loss = 0.001300572015684401
loss = 0.0013022782500505474,	 val loss = 0.0010401840730483833
loss = 0.0013125019688529668,	 val loss = 0.0013279512355720859
loss = 0.0013208231478830568,	 val loss = 0.0012357381115523638
loss = 0.0013110069499061526,	 val loss = 0.001152047882065493
loss = 0.0013064170396046842,	 val loss = 0.0013133379401888915
loss = 0.0012882232977477254,	 val loss = 0.001124090333114396
loss = 0.001308636598809669,	 val loss = 0.0013403415394825182
loss = 0.001330073075824048,	 val loss = 0.0011630844943615272
loss = 0.0012715424539677857,	 val loss = 0.001311539471486331
loss = 0.0012759211501748209,	 val loss = 0.0012774168514889965
loss = 0.0012516659487163137,	 val loss = 0.0011651254005784328
loss = 0.0012904156927829398,	 val loss = 0.0013486766452574807
loss = 0.0013542655146932543,	 val loss = 0.0015540167510967708
loss = 0.0013345010461673396,	 val loss = 0.0011217757140720933
loss = 0.001303942679624685,	 val loss = 0.0010298591918209206
loss = 0.0012169679363456046,	 val loss = 0.0012698319511684195
loss = 0.0014532331201419749,	 val loss = 0.0013865110134860814
loss = 0.0014121948030638683,	 val loss = 0.0011982971143973686
loss = 0.0012280355949330218,	 val loss = 0.0013454235789879692
loss = 0.0013156749737941347,	 val loss = 0.0012964444518885217
loss = 0.0014015047306300103,	 val loss = 0.0012084524227179835
loss = 0.0013183937159938054,	 val loss = 0.0013129626913228288
loss = 0.0013498005131542762,	 val loss = 0.0013672594758230715
loss = 0.0013307539016903169,	 val loss = 0.0011946788949166076
loss = 0.0013044534504946539,	 val loss = 0.001280088904545671
loss = 0.0013096754420317287,	 val loss = 0.0013597170661927582
loss = 0.0015027768433201365,	 val loss = 0.0011908584387656808
loss = 0.0012997261741132108,	 val loss = 0.0015005617979170947
loss = 0.001297809698988561,	 val loss = 0.0012116887264194294
loss = 0.0013210122292239945,	 val loss = 0.0010857120776965696
loss = 0.0012361278155250334,	 val loss = 0.001322142631314487
loss = 0.0013059793487856573,	 val loss = 0.0011337019132231442
loss = 0.0012582658712937287,	 val loss = 0.001088340123360831
loss = 0.0014357707090873098,	 val loss = 0.0016767129059029307
loss = 0.001379590957200751,	 val loss = 0.0013953655908731859
loss = 0.001338053489725603,	 val loss = 0.0013060650211974777
loss = 0.0013054358338491336,	 val loss = 0.0014719582359670382
loss = 0.001330021227461501,	 val loss = 0.001422378171301438
loss = 0.0013182579745898255,	 val loss = 0.0010678791932844888
loss = 0.001531030764566142,	 val loss = 0.001267650666060587
loss = 0.0014558358052171208,	 val loss = 0.0015892718746603669
loss = 0.0016060937221628502,	 val loss = 0.0013301651665597804
loss = 0.0013845168431966674,	 val loss = 0.0010823489303451589
loss = 0.0012961608346130553,	 val loss = 0.001105295240877543
loss = 0.0013381683599845426,	 val loss = 0.001026638724331157
loss = 0.0013585350677575558,	 val loss = 0.0016788244036712184
loss = 0.001394671904308402,	 val loss = 0.0011495393078415233
loss = 0.001323705038947709,	 val loss = 0.001284767293491704
loss = 0.0013363923990452793,	 val loss = 0.0013694494702452653
loss = 0.0014230373266461433,	 val loss = 0.0013586120726852874
loss = 0.0013198065459186742,	 val loss = 0.001291504164605734
loss = 0.0014038593222943396,	 val loss = 0.001208998637860306
loss = 0.001309622367445157,	 val loss = 0.0015625876139484132
loss = 0.0013280136508417766,	 val loss = 0.001124015587238408
loss = 0.0013210643625679753,	 val loss = 0.0012195932560826474
loss = 0.001300959748942643,	 val loss = 0.0010759285624473533
loss = 0.0013025790596838066,	 val loss = 0.0011767674182055748
loss = 0.001303356757386566,	 val loss = 0.001225120997258812
loss = 0.0012956736572288998,	 val loss = 0.000979209221686242
loss = 0.0012525867225995782,	 val loss = 0.000990660081627803
loss = 0.0012959482684716766,	 val loss = 0.001232336333533898
loss = 0.0013116651961299173,	 val loss = 0.0011157656672583127
loss = 0.0012968903948296438,	 val loss = 0.0010588224427655832
loss = 0.0013040208583007889,	 val loss = 0.0011328402791832848
loss = 0.0012186128230216168,	 val loss = 0.0011145926350015658
loss = 0.0012682406168128468,	 val loss = 0.0012214072094938293
loss = 0.0013214230583764542,	 val loss = 0.0013491265416014039
loss = 0.0012930407443080675,	 val loss = 0.001023851967252555
loss = 0.0012439483729358837,	 val loss = 0.001232525495860992
loss = 0.001308697583296621,	 val loss = 0.0013349924480296701
loss = 0.0013291629776698295,	 val loss = 0.0010467261335594569
loss = 0.00132072571612269,	 val loss = 0.001003559956474232
loss = 0.0013125142559619889,	 val loss = 0.0012742872709808895
loss = 0.0012449496425295608,	 val loss = 0.0013227466980440352
loss = 0.0013277709636352105,	 val loss = 0.0012351276918224979
loss = 0.0013772109656718632,	 val loss = 0.001122192923680439
loss = 0.001232981993050359,	 val loss = 0.0012006608003706462
loss = 0.0013195806854570714,	 val loss = 0.0017344967289649078
loss = 0.0014135176788861148,	 val loss = 0.0010644892851562197
loss = 0.0012314386645102863,	 val loss = 0.001267331462789152
loss = 0.0012726830159222133,	 val loss = 0.001377101874297377
loss = 0.001330058776920253,	 val loss = 0.0011275523214482235
loss = 0.0015715135267134776,	 val loss = 0.001207594235262707
loss = 0.0015808250495443173,	 val loss = 0.001027976292289305
loss = 0.0013142626699689944,	 val loss = 0.0012713141301434327
loss = 0.0013080979993843702,	 val loss = 0.001080444627454237
loss = 0.0013300636059070665,	 val loss = 0.0015055187080289275
loss = 0.0016265571578738978,	 val loss = 0.0013317595109839165
loss = 0.0015639459919374427,	 val loss = 0.0012731241839027093
loss = 0.0015558170100505287,	 val loss = 0.001961898794043317
loss = 0.0015163555080971978,	 val loss = 0.0010422891514136174
loss = 0.0017548097686965192,	 val loss = 0.0013011927419721925
loss = 0.001878337895793404,	 val loss = 0.0010794153226428762
loss = 0.0018372584925520005,	 val loss = 0.0011467772710653835
loss = 0.0015128286569603393,	 val loss = 0.001195748859286086
loss = 0.0013234384735284401,	 val loss = 0.0010718791901434253
loss = 0.0013184140916434994,	 val loss = 0.0010553009724070734
loss = 0.0013169128357629317,	 val loss = 0.0011029740672182432
loss = 0.0013981646576066594,	 val loss = 0.0012385554761714828
loss = 0.0013122648596625348,	 val loss = 0.0011708478052353973
loss = 0.0013027185542702538,	 val loss = 0.0012973885667740426
loss = 0.001269458065874199,	 val loss = 0.001126098377577071
loss = 0.0012473191332710075,	 val loss = 0.0010395768274844824
loss = 0.0012688987208998098,	 val loss = 0.0013649397594005762
loss = 0.001266427764092774,	 val loss = 0.0010823027199026013
loss = 0.0012871172492083672,	 val loss = 0.001198331470015903
loss = 0.0013455566429489323,	 val loss = 0.001509913901184616
loss = 0.0016266771962048295,	 val loss = 0.0013842065137018755
loss = 0.0015954250888164105,	 val loss = 0.0016105252251690273
loss = 0.0016121218881068012,	 val loss = 0.0012055378824370338
loss = 0.0014024359352001387,	 val loss = 0.0010596775730201656
loss = 0.00152006591837312,	 val loss = 0.0016718076509096007
loss = 0.0015077213426700133,	 val loss = 0.0013143357438825127
loss = 0.0013059079626569,	 val loss = 0.001004328462314345
loss = 0.0012459097993025535,	 val loss = 0.0011174744019946917
loss = 0.001210634963132626,	 val loss = 0.0013509601388242386
